"GEMS.Station.Number";"Sample.Date";"Sample.Time";"Depth";"Parameter.Code";"Analysis.Method.Code";"Value.Flags";"Value";"Unit";"Data.Quality"
"AUT00009";"2021-01-12";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-01-12";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-02-01";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-02-01";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-03-01";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-03-01";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-04-06";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-04-06";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-05-03";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-05-03";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-06-01";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-06-01";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-07-05";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-07-05";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-08-02";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-08-02";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-09-01";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-09-01";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-10-04";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-10-04";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-11-02";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-11-02";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-12-01";"12:00";0.3;"Hg-Dis";"0";"";0.05;"µg/l";"Fair"
"AUT00009";"2021-12-01";"12:00";0.3;"Hg-Tot";"0";"";0.05;"µg/l";"Fair"
"AUT00010";"1996-07-09";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1996-08-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1996-09-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1996-10-15";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1996-11-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1996-12-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-01-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-02-10";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-03-10";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-04-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-05-13";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-06-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-08-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-10-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1997-12-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-02-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-04-16";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-06-09";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-07-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-08-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-09-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-10-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-11-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1998-12-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-01-14";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-02-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-03-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-04-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-05-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-06-09";"00:00";0;"Hg-Tot";"0";"";0;"µg/l";"Fair"
"AUT00010";"1999-07-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-08-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-09-09";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-10-13";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-11-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"1999-12-01";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-01-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-02-09";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-03-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-04-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-05-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-06-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-07-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-08-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-09-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-10-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-11-22";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2000-12-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00010";"2004-01-14";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-02-10";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-03-16";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-04-06";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-05-11";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00010";"2004-06-03";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-08-04";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-09-08";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-10-07";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-11-11";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2004-12-02";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00010";"2005-01-12";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2005-02-14";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2005-03-15";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2005-04-06";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2005-05-09";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2005-06-13";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00010";"2005-07-06";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00010";"2005-08-03";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00010";"2005-09-07";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00010";"2005-10-17";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00010";"2005-11-14";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00010";"2005-12-13";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00010";"2006-01-11";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-02-08";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-03-07";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-04-05";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-05-09";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-06-07";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-07-04";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-08-01";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-08-29";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00010";"2006-09-28";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-10-23";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00010";"2006-11-28";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"1996-07-10";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1996-08-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1996-09-11";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1996-10-14";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1996-11-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1996-12-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-01-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-02-11";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-03-11";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-04-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-05-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-06-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-08-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-10-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1997-12-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-02-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-04-14";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-06-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-07-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-08-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-09-01";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-10-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-11-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1998-12-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-01-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-02-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-03-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-04-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-05-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-06-08";"00:00";0;"Hg-Tot";"0";"";0;"µg/l";"Fair"
"AUT00011";"1999-07-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-08-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-09-14";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-10-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-11-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"1999-11-30";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-01-11";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-02-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-03-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-04-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-05-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-06-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-07-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-08-01";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-09-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-10-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-11-21";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2000-12-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00011";"2004-01-12";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-02-09";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-03-11";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-04-05";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-05-10";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00011";"2004-06-02";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00011";"2004-08-02";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-09-06";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-10-04";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-11-08";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2004-11-29";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2005-01-10";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2005-02-09";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2005-03-14";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00011";"2005-04-06";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2005-05-02";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2005-06-08";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00011";"2005-07-04";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00011";"2005-08-01";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00011";"2005-09-05";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00011";"2005-10-17";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00011";"2005-11-03";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00011";"2005-12-05";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00011";"2006-01-11";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-02-07";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-03-07";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-04-03";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-05-08";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-06-07";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00011";"2006-07-04";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-08-02";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-08-29";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00011";"2006-09-27";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-10-24";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00011";"2006-11-28";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00012";"1996-07-10";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1996-08-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1996-09-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1996-10-14";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1996-11-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1996-12-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-01-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-02-11";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-03-11";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-04-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-05-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-06-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-08-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-10-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1997-12-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-02-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-04-14";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-06-02";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-07-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-08-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-09-01";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-10-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-11-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1998-12-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-01-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-02-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-03-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-04-07";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-05-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-06-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-07-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-08-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-09-14";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-10-12";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-11-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"1999-11-30";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-01-11";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-02-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-03-06";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-04-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-05-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-06-08";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-07-04";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-08-01";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-09-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-10-03";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-11-21";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2000-12-05";"00:00";0;"Hg-Tot";"0";"<";0;"µg/l";"Fair"
"AUT00012";"2004-01-13";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2004-02-11";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2004-03-15";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2004-04-07";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2004-05-12";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2004-06-01";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2004-08-03";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2004-09-07";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2004-10-06";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2004-11-10";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2004-12-01";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2005-01-11";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2005-02-10";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2005-03-10";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2005-04-05";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2005-05-03";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2005-06-09";"00:00";0;"Hg-Tot";"0";"<";0.02;"µg/l";"Fair"
"AUT00012";"2005-07-05";"00:00";0;"Hg-Tot";"0";"<";0.1;"µg/l";"Fair"
"AUT00012";"2005-08-02";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00012";"2005-09-06";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00012";"2005-10-04";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00012";"2005-11-09";"00:00";0;"Hg-Tot";"0";"<";0.025;"µg/l";"Fair"
"AUT00012";"2006-01-12";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00012";"2006-02-08";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00012";"2006-03-06";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00012";"2006-04-06";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00012";"2006-05-10";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00012";"2006-07-05";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
"AUT00012";"2006-08-03";"00:00";0;"Hg-Tot";"0";"<";0.05;"µg/l";"Fair"
