VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Geography and population,"Economy, development and food security",GDP per capita,Madagascar,2020,462.568583,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Madagascar,2021,503.352081,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Madagascar,2022,505.035528,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2015,485.034106,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2016,409.282145,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2017,500.165554,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2018,537.852966,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2019,585.766434,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2020,607.383834,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2021,628.694506,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malawi,2022,615.464514,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2015,9699.583368,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2016,9555.649675,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2017,9979.705979,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2018,11073.981386,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2019,11132.105263,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2020,10160.826882,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2021,11109.268279,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malaysia,2022,11971.924961,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2015,9480.431378,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2016,9708.141549,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2017,10194.746472,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2018,11034.723404,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2019,11349.859321,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2020,7216.816593,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2021,10076.31726,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Maldives,2022,11780.81691,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2015,722.956797,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2016,750.051809,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2017,795.682802,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2018,856.356596,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2019,840.175746,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2020,822.906138,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2021,881.510089,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mali,2022,833.297255,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2015,24282.780999,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2016,24930.36371,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2017,28122.28717,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2018,31336.064546,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2019,31753.879411,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2020,29596.238731,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2021,34337.433585,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Malta,2022,33942.343846,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2015,3703.649039,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2016,4153.116928,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2017,4507.623879,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2018,4769.190611,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2019,5188.970444,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2020,5567.971598,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2021,6172.144257,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Marshall Islands,2022,6727.799562,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mauritania,2015,1562.726853,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mauritania,2016,1579.200702,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mauritania,2017,1634.642174,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mauritania,2018,1749.954236,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mauritania,2019,1839.962778,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mauritania,2020,1868.468248,current US$/inhab,X,false
Geography and population,"Economy, development and food security",GDP per capita,Mauritania,2021,2166.044797,current US$/inhab,X,false
